file,asset_id,bom_ref,component,version,known_cves
ICS-0532_phoenix_fl-mguard-security-appliance-rs2000_SBOM.json,ICS-0532,pkg:oss:wpa-supplicant,wpa_supplicant,2.10,CVE-2023-52160
ICS-0532_phoenix_fl-mguard-security-appliance-rs2000_SBOM.json,ICS-0532,pkg:oss:libcurl,libcurl,7.79.1,CVE-2022-22576;CVE-2022-27774;CVE-2022-32221
ICS-0532_phoenix_fl-mguard-security-appliance-rs2000_SBOM.json,ICS-0532,pkg:oss:sqlite,SQLite,3.22.0,CVE-2018-8740;CVE-2019-8457;CVE-2020-11655
ICS-0532_phoenix_fl-mguard-security-appliance-rs2000_SBOM.json,ICS-0532,pkg:oss:openvpn,OpenVPN,2.4.7,CVE-2020-11810;CVE-2020-15078
ICS-0532_phoenix_fl-mguard-security-appliance-rs2000_SBOM.json,ICS-0532,pkg:oss:libxml2,libxml2,2.10.4,CVE-2023-45322
ICS-0533_belden_eagle40-industrial-firewall-eagle30_SBOM.json,ICS-0533,pkg:oss:openssh,OpenSSH,7.4p1,CVE-2018-15473;CVE-2019-6111;CVE-2016-10708
ICS-0533_belden_eagle40-industrial-firewall-eagle30_SBOM.json,ICS-0533,pkg:oss:mosquitto,Eclipse Mosquitto,1.5.8,CVE-2019-11779;CVE-2021-28166
ICS-0533_belden_eagle40-industrial-firewall-eagle30_SBOM.json,ICS-0533,pkg:oss:u-boot,Das U-Boot,2021.10,CVE-2022-30767;CVE-2022-33967
ICS-0533_belden_eagle40-industrial-firewall-eagle30_SBOM.json,ICS-0533,pkg:oss:musl,musl libc,1.1.24,CVE-2020-28928
ICS-0533_belden_eagle40-industrial-firewall-eagle30_SBOM.json,ICS-0533,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0534_belden_rsp-managed-switch-rsp20_SBOM.json,ICS-0534,pkg:oss:dropbear,Dropbear SSH,2020.81,CVE-2021-36369
ICS-0534_belden_rsp-managed-switch-rsp20_SBOM.json,ICS-0534,pkg:oss:goahead,GoAhead Embedded Web Server,3.6.5,CVE-2017-17562;CVE-2019-5096;CVE-2019-5097
ICS-0534_belden_rsp-managed-switch-rsp20_SBOM.json,ICS-0534,pkg:oss:libxml2,libxml2,2.10.4,CVE-2023-45322
ICS-0534_belden_rsp-managed-switch-rsp20_SBOM.json,ICS-0534,pkg:oss:openvpn,OpenVPN,2.5.5,CVE-2022-0547;CVE-2023-46849;CVE-2023-46850
ICS-0535_westermo_lynx-dss-managed-switch-lynx-5612_SBOM.json,ICS-0535,pkg:oss:expat,Expat,2.2.0,CVE-2018-20843;CVE-2019-15903
ICS-0535_westermo_lynx-dss-managed-switch-lynx-5612_SBOM.json,ICS-0535,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0535_westermo_lynx-dss-managed-switch-lynx-5612_SBOM.json,ICS-0535,pkg:oss:glibc,GNU C Library,2.28,CVE-2021-3999;CVE-2021-33574;CVE-2023-4911
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:nginx,nginx,1.24.0,CVE-2023-44487
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:musl,musl libc,1.1.24,CVE-2020-28928
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:mosquitto,Eclipse Mosquitto,1.5.8,CVE-2019-11779;CVE-2021-28166
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0536_moxa_eds-managed-ethernet-switch-eds-508a_SBOM.json,ICS-0536,pkg:oss:glibc,GNU C Library,2.17,CVE-2015-7547;CVE-2018-11236;CVE-2021-3999
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:goahead,GoAhead Embedded Web Server,4.1.0,CVE-2021-42342
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:libssh2,libssh2,1.9.0,CVE-2019-17498;CVE-2020-22218
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:dropbear,Dropbear SSH,2019.78,CVE-2018-15599;CVE-2020-36254
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:busybox,BusyBox,1.31.1,CVE-2021-42375;CVE-2021-42376;CVE-2022-28391
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:libcurl,libcurl,7.64.0,CVE-2019-5481;CVE-2019-5482;CVE-2020-8177
ICS-0537_siemens_scalance-x-industrial-switch-x308-2_SBOM.json,ICS-0537,pkg:oss:musl,musl libc,1.2.2,CVE-2020-28928
ICS-0538_siemens_ruggedcom-rx1500-router-rx1400_SBOM.json,ICS-0538,pkg:oss:libxml2,libxml2,2.9.14,CVE-2022-40303;CVE-2022-40304;CVE-2023-28484
ICS-0538_siemens_ruggedcom-rx1500-router-rx1400_SBOM.json,ICS-0538,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0538_siemens_ruggedcom-rx1500-router-rx1400_SBOM.json,ICS-0538,pkg:oss:libpcap,libpcap,1.8.1,CVE-2018-16301;CVE-2019-15165
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:expat,Expat,2.5.0,CVE-2023-52425
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0539_abb_acs880-industrial-drive-acs880-07_SBOM.json,ICS-0539,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0540_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0540,pkg:oss:openssl,OpenSSL,1.1.1g,CVE-2020-1971;CVE-2021-3450;CVE-2021-3711
ICS-0540_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0540,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0540_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0540,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0540_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0540,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0540_siemens_sinamics-s120-drive-cu310-2-pn_SBOM.json,ICS-0540,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0541_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0541,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0541_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0541,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0541_danfoss_vlt-automationdrive-fc-102_SBOM.json,ICS-0541,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,pkg:oss:libmodbus,libmodbus,3.0.6,CVE-2019-14462;CVE-2019-14463
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,pkg:oss:openssl,OpenSSL,1.1.1g,CVE-2020-1971;CVE-2021-3450;CVE-2021-3711
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0542_rockwell_powerflex-755-drive-755t_SBOM.json,ICS-0542,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,pkg:oss:ntp,NTP Daemon,4.2.8p10,CVE-2018-7182;CVE-2018-7183;CVE-2018-7184
ICS-0543_bosch-rexroth_indradrive-controller-hcs02_SBOM.json,ICS-0543,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.19.20,CVE-2023-3663;CVE-2023-3665
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:nginx,nginx,1.14.2,CVE-2019-9511;CVE-2019-9513;CVE-2019-20372
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:libssh2,libssh2,1.8.0,CVE-2019-3855;CVE-2019-3856;CVE-2019-3858
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:dropbear,Dropbear SSH,2016.74,CVE-2016-7406;CVE-2016-7407;CVE-2016-7408
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:glibc,GNU C Library,2.17,CVE-2015-7547;CVE-2018-11236;CVE-2021-3999
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:goahead,GoAhead Embedded Web Server,4.1.0,CVE-2021-42342
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:openssh,OpenSSH,9.6p1,CVE-2024-6387
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:libxml2,libxml2,2.9.10,CVE-2021-3517;CVE-2021-3518;CVE-2022-29824
ICS-0544_bosch-rexroth_indramotion-mlc-xm42_SBOM.json,ICS-0544,pkg:oss:codesys-rt,CODESYS Control Runtime System,3.5.19.20,CVE-2023-3663;CVE-2023-3665
ICS-0545_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0545,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0545_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0545,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0545_fuji_frenic-ace-inverter-frn0012e2s_SBOM.json,ICS-0545,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0546_mitsubishi_melfa-robot-controller-cr800-r_SBOM.json,ICS-0546,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:libxml2,libxml2,2.10.4,CVE-2023-45322
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:zlib,zlib,1.2.11,CVE-2018-25032;CVE-2022-37434
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:ipnet,Interpeak IPnet TCP/IP Stack,6.9,CVE-2019-12255;CVE-2019-12256;CVE-2019-12257;CVE-2019-12260
ICS-0547_abb_irc5-robot-controller-irc5-single_SBOM.json,ICS-0547,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0548,pkg:oss:openssl,OpenSSL,1.1.1k,CVE-2021-3711;CVE-2021-3712;CVE-2022-0778
ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0548,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0548,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0548_keyence_cnc-motion-unit-mc-2_SBOM.json,ICS-0548,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0549_mitsubishi_m800-cnc-controller-m850w_SBOM.json,ICS-0549,pkg:oss:ntp,NTP Daemon,4.2.8p13,CVE-2019-8936;CVE-2020-11868
ICS-0550_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0550,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0550_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0550,pkg:oss:wolfssl,wolfSSL,5.5.0,CVE-2022-42905;CVE-2023-3724
ICS-0550_emerson_rosemount-3051s-transmitter-3051smv_SBOM.json,ICS-0550,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0551_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0551,pkg:oss:lwip,lwIP,2.0.3,CVE-2020-22283;CVE-2020-22284;CVE-2020-22288
ICS-0551_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0551,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0551_yokogawa_eja-e-series-transmitter-eja430e_SBOM.json,ICS-0551,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.67,CVE-2020-11898;CVE-2020-11900
ICS-0552_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0552,pkg:oss:mbedtls,Mbed TLS,2.16.3,CVE-2020-10932;CVE-2020-16150;CVE-2021-24119
ICS-0552_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0552,pkg:oss:lwip,lwIP,1.4.1,CVE-2014-1912;CVE-2020-22283;CVE-2020-22284
ICS-0552_honeywell_smartline-st800-transmitter-st700_SBOM.json,ICS-0552,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0553,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0553,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0553,pkg:oss:zlib,zlib,1.2.12,CVE-2022-37434
ICS-0553_abb_merging-unit-sam600-sam600-ct_SBOM.json,ICS-0553,pkg:oss:ntp,NTP Daemon,4.2.8p15,CVE-2023-26551
ICS-0554_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0554,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0554_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0554,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0554_schneider_powerlogic-ion9000-meter-ion7650_SBOM.json,ICS-0554,pkg:oss:lighttpd,lighttpd,1.4.55,CVE-2022-22707;CVE-2023-44487
ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0555,pkg:oss:treck-tcpip,Treck TCP/IP Stack,6.0.1.66,CVE-2020-11896;CVE-2020-11897;CVE-2020-11901
ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0555,pkg:oss:wolfssl,wolfSSL,4.5.0,CVE-2021-3336;CVE-2021-24116
ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0555,pkg:oss:expat,Expat,2.2.0,CVE-2018-20843;CVE-2019-15903
ICS-0555_ge_epm-9900-power-meter-epm7000_SBOM.json,ICS-0555,pkg:oss:mbedtls,Mbed TLS,3.4.0,CVE-2023-43615
ICS-0556_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0556,pkg:oss:dotnet,Microsoft .NET Framework,4.6.2,CVE-2018-8421;CVE-2019-0545;CVE-2020-1147
ICS-0556_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0556,pkg:oss:libcurl,libcurl,7.29.0,CVE-2016-8615;CVE-2018-1000120;CVE-2019-5482
ICS-0556_ptc_kepserverex-connectivity-platform-6-13_SBOM.json,ICS-0556,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:libcurl,libcurl,8.0.1,CVE-2023-27533;CVE-2023-27536;CVE-2023-38545
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:expat,Expat,2.2.0,CVE-2018-20843;CVE-2019-15903
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:dotnet,Microsoft .NET Framework,4.8,CVE-2021-26701;CVE-2023-21808
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:libxml2,libxml2,2.9.4,CVE-2016-9318;CVE-2017-5969;CVE-2018-14567
ICS-0557_softing_datafeed-opc-suite-v5-22_SBOM.json,ICS-0557,pkg:oss:sqlite,SQLite,3.39.4,CVE-2022-46908;CVE-2023-7104
ICS-0558_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0558,pkg:oss:libcurl,libcurl,7.79.1,CVE-2022-22576;CVE-2022-27774;CVE-2022-32221
ICS-0558_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0558,pkg:oss:openssl,OpenSSL,1.0.2k,CVE-2017-3731;CVE-2017-3732;CVE-2016-7055
ICS-0558_aveva_aveva-opc-ua-server-2023_SBOM.json,ICS-0558,pkg:oss:sqlserver-express,Microsoft SQL Server Express,2017 CU31,CVE-2022-29143;CVE-2023-21528
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,pkg:oss:openvpn,OpenVPN,2.5.5,CVE-2022-0547;CVE-2023-46849;CVE-2023-46850
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,pkg:oss:busybox,BusyBox,1.30.1,CVE-2021-42374;CVE-2021-42378;CVE-2021-42386
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,pkg:oss:glibc,GNU C Library,2.35,CVE-2023-4911;CVE-2024-2961
ICS-0559_honeywell_excel-web-ii-bacnet-controller-xl1000c1000_SBOM.json,ICS-0559,pkg:oss:open62541,open62541 OPC UA Stack,1.3.6,CVE-2023-31048
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:libmodbus,libmodbus,3.1.4,CVE-2019-14462;CVE-2019-14463
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:openssl,OpenSSL,1.1.1n,CVE-2022-1292;CVE-2022-2068;CVE-2022-4304
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:lwip,lwIP,2.1.2,CVE-2020-22283;CVE-2020-22285;CVE-2020-22286
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:expat,Expat,2.4.1,CVE-2022-25236;CVE-2022-25315
ICS-0560_siemens_desigo-pxc-automation-station-pxc200-e-d_SBOM.json,ICS-0560,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,pkg:oss:open62541,open62541 OPC UA Stack,1.2.2,CVE-2021-40206;CVE-2022-25761
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,pkg:oss:musl,musl libc,1.2.2,CVE-2020-28928
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,pkg:oss:net-snmp,Net-SNMP,5.9.1,CVE-2022-24805;CVE-2022-24809
ICS-0561_schneider_smartx-as-p-controller-as-b_SBOM.json,ICS-0561,pkg:oss:expat,Expat,2.2.10,CVE-2022-22822;CVE-2022-23852;CVE-2022-25235
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,pkg:oss:dnsmasq,dnsmasq,2.86,CVE-2022-0934;CVE-2023-28450
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,pkg:oss:libssh2,libssh2,1.8.0,CVE-2019-3855;CVE-2019-3856;CVE-2019-3858
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,pkg:oss:busybox,BusyBox,1.35.0,CVE-2022-28391
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,pkg:oss:zlib,zlib,1.2.8,CVE-2016-9840;CVE-2016-9841;CVE-2018-25032
ICS-0562_delta_ez-building-controller-ezns-500_SBOM.json,ICS-0562,pkg:oss:openssl,OpenSSL,3.0.7,CVE-2023-0286;CVE-2023-0215;CVE-2022-4304
ICS-0563_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0563,pkg:oss:mbedtls,Mbed TLS,2.28.0,CVE-2022-35409;CVE-2023-43615
ICS-0563_phoenix_radioline-wireless-gateway-rad-900_SBOM.json,ICS-0563,pkg:oss:lwip,lwIP,2.1.3,CVE-2023-5188
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,pkg:oss:openvpn,OpenVPN,2.4.7,CVE-2020-11810;CVE-2020-15078
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,pkg:oss:u-boot,Das U-Boot,2020.04,CVE-2020-10648;CVE-2021-27097;CVE-2022-30767
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,pkg:oss:openssl,OpenSSL,1.0.2u,CVE-2021-23840;CVE-2021-3712
ICS-0564_moxa_awk-industrial-wireless-ap-awk-4131a_SBOM.json,ICS-0564,pkg:oss:sqlite,SQLite,3.31.1,CVE-2020-13434;CVE-2020-13630;CVE-2021-20227
